# uniform1 uniform2 gaussian1 gaussian2
  0.775006 0.762040 0.292801 2.045581
  0.723453 0.609470 0.475233 -0.138461
  0.799267 0.069462 2.168173 -0.098610
  0.603156 0.895612 -0.991303 0.239568
  0.883106 0.349690 0.506991 1.142063
  0.651723 0.687902 1.456519 -1.128584
  0.866561 0.895622 0.461835 -0.962684
  0.146831 0.859154 1.065890 -0.797640
  0.385722 0.683749 0.361510 0.525897
  0.559685 0.739087 0.521466 0.677465
  0.284055 0.993663 -1.192844 -0.923270
  0.906176 0.320568 1.068792 0.377242
  0.634214 0.245002 0.932146 -1.897921
  0.729802 0.366212 0.968820 0.001020
  0.407705 0.209317 0.607658 -0.035225
  0.816414 0.789170 -1.869606 2.291940
  0.537543 0.093743 1.248037 -1.124027
  0.823687 0.299869 -0.286614 0.214312
  0.294081 0.903263 -0.408062 1.007304
  0.672316 0.650473 -1.501278 -0.106559
  0.130270 0.500979 0.727992 -0.626925
  0.594177 0.873700 -0.996078 -0.590767
  0.257704 0.091411 -1.108629 -0.996326
  0.997653 0.308681 1.230242 0.283800
  0.509834 0.111417 0.603110 -0.494332
  0.329981 0.434277 -0.929846 0.416042
  0.964728 0.581258 -1.054445 0.395439
  0.801283 0.993212 0.185702 0.621719
  0.877665 0.107174 0.472740 -0.837035
  0.183174 0.113621 2.048735 1.377077
  0.291036 0.453986 0.008372 1.426181
  0.575941 0.369602 -0.472700 0.871316
  0.958556 0.520572 0.841384 -1.909921
  0.515794 0.633755 -0.878267 -0.540524
  0.725490 0.797821 1.091413 -2.752057
  0.235307 0.763721 -0.573486 0.625478
  0.838288 0.690215 -0.491800 0.342954
  0.487193 0.164520 -0.669764 1.005056
  0.543857 0.993957 0.304037 0.173163
  0.992026 0.932785 1.373282 0.947858
  0.842179 0.018628 0.521192 0.742278
  0.814669 0.373203 -0.853026 0.711009
  0.408894 0.313904 -0.169989 0.505346
  0.514223 0.334878 -0.003555 0.925424
  0.996803 0.621996 1.435688 -1.558973
  0.054886 0.242559 0.444760 1.161187
  0.339981 0.945973 0.014591 -0.507579
  0.413437 0.289839 0.911757 -0.633634
  0.769501 0.829601 0.160929 0.984124
  0.533270 0.423839 1.734219 1.063097
  0.424058 0.177056 0.170871 -0.813412
  0.371397 0.583860 -1.603583 0.120380
  0.185896 0.910530 0.169822 -1.366150
  0.232005 0.941838 -0.628409 -0.171068
  0.125003 0.442523 0.763933 0.963718
  0.742755 0.992206 -0.685508 1.993156
  0.913552 0.827024 0.791616 -0.973252
  0.175255 0.691007 -1.541582 1.069647
  0.072512 0.042363 2.432878 1.396559
  0.306423 0.516412 -0.679341 -0.206773
  0.741719 0.078841 -0.181349 -1.743321
  0.056390 0.341974 0.338513 -0.658555
  0.967451 0.031976 -0.109550 0.411105
  0.106741 0.318498 -1.099779 -0.343329
  0.188316 0.601608 0.679329 1.761894
  0.694428 0.641449 -0.781463 1.063822
  0.371216 0.088914 1.124782 1.121582
  0.076299 0.660021 -0.308580 -0.566501
  0.715546 0.322968 0.411427 1.508456
  0.676084 0.855985 1.777061 0.828997
  0.344008 0.588027 -0.734001 -0.332660
  0.404753 0.792801 -1.424965 1.298761
  0.083656 0.228739 -0.103502 0.533050
  0.805193 0.579721 -0.978766 -0.081466
  0.845406 0.881565 -0.864694 0.245986
  0.187256 0.887126 1.882962 -0.068259
  0.460258 0.080152 0.161868 1.574261
  0.351171 0.419014 0.850535 -0.025888
  0.418194 0.918655 2.454423 0.667679
  0.058730 0.178999 0.556691 -1.936731
  0.925860 0.856869 0.486910 -0.801979
  0.004686 0.308714 0.092816 -1.109249
  0.464365 0.303619 2.164778 -0.778558
  0.671433 0.864915 0.552256 -1.667228
  0.517772 0.670342 0.248382 0.093744
  0.782848 0.727264 1.114621 -1.139319
  0.666180 0.295868 -2.336322 0.110045
  0.840711 0.559437 -0.854615 -1.235566
  0.356452 0.370132 2.041823 0.263186
  0.743753 0.521965 0.586730 -0.485265
  0.508397 0.836832 1.286719 2.155030
  0.163969 0.375181 -1.227403 1.568555
  0.552108 0.036387 0.814730 0.379064
  0.199450 0.975712 1.030161 -0.228211
  0.478813 0.561672 0.332255 -1.309583
  0.924072 0.202612 -0.489595 0.376337
  0.383460 0.692798 -0.671069 0.066039
  0.416234 0.707802 -0.133114 -0.959986
  0.702052 0.705736 0.178631 -1.828643
  0.109608 0.561871 -0.749901 -0.928644
  0.378719 0.200118 0.661541 -0.748066
  0.671238 0.310206 -1.285299 -0.144841
  0.240667 0.192636 0.414818 -0.118563
  0.130506 0.339158 -0.705094 0.814438
  0.811026 0.872772 0.004735 0.692968
  0.470252 0.553253 0.954089 0.691450
  0.443084 0.403793 0.936176 -1.066404
  0.607438 0.381366 0.400036 1.240924
  0.457523 0.087478 -1.517680 0.111197
  0.044349 0.491099 -1.468018 -0.202373
  0.035096 0.097846 1.308634 0.046780
  0.592629 0.539977 -0.299729 -1.213851
  0.567534 0.609927 0.479972 0.004636
  0.931643 0.320825 -1.101588 1.540901
  0.412153 0.189650 0.442181 0.151565
  0.195483 0.842025 0.482812 0.066189
  0.814237 0.790156 0.256587 0.377737
  0.301061 0.616106 0.683193 0.137117
  0.983017 0.107665 -0.921610 0.277125
  0.096053 0.541417 1.129382 0.670549
  0.537290 0.206815 -1.208588 0.284263
  0.190276 0.850144 -2.019092 0.941256
  0.215262 0.603449 1.047193 -1.389453
  0.195017 0.591912 -0.615274 0.129468
  0.599934 0.922590 -1.040634 -1.435939
  0.451049 0.753154 0.233436 2.053568
  0.456797 0.968085 -0.582149 0.061137
  0.694997 0.261405 0.335212 -0.401886
  0.305638 0.323725 -1.091241 -1.505075
  0.206151 0.407462 0.532318 0.619301
  0.623408 0.924626 1.110480 -0.516040
  0.970766 0.630701 0.176935 -0.285703
  0.851222 0.229153 -1.084534 -1.482735
  0.848442 0.651117 -0.979537 1.273650
  0.564968 0.996403 0.915163 -0.475409
  0.039538 0.337066 -1.358475 0.226509
  0.362806 0.041139 0.472003 -1.105860
  0.749538 0.300500 -0.586331 0.294590
  0.887750 0.564054 -0.347518 0.580405
  0.316053 0.414600 1.676953 -0.039495
  0.789171 0.003220 1.163501 1.052149
  0.973733 0.706373 1.048824 -1.311282
  0.611386 0.849761 0.117879 -0.750161
  0.481832 0.902669 0.086630 -0.498213
  0.848558 0.698639 -1.395189 0.131033
  0.710120 0.762469 -0.288263 1.303549
  0.683885 0.148989 -0.334544 0.785521
  0.068251 0.478495 0.346814 -0.749493
  0.698959 0.329586 -0.104251 -1.027278
  0.783123 0.202948 -0.694963 -0.420384
  0.430950 0.422150 -1.487803 0.098373
  0.549608 0.065227 -0.008232 0.566448
  0.133092 0.535347 0.120587 0.407835
  0.312553 0.512825 -0.088778 2.006875
  0.067514 0.164208 0.129515 -1.629879
  0.887153 0.954558 -0.427772 0.015915
  0.758848 0.188462 0.325411 0.273130
  0.061902 0.461442 0.751934 -0.234172
  0.855074 0.247582 -1.799921 -1.774481
  0.566964 0.140098 0.049507 -1.496586
  0.415553 0.525613 0.070001 -0.167791
  0.074181 0.264160 0.798093 -1.023898
  0.527565 0.275208 0.802512 0.131467
  0.954780 0.942612 0.149291 -1.052281
  0.536029 0.680806 -1.570052 -1.435370
  0.710805 0.430390 -0.540551 1.310915
  0.590602 0.187965 1.869474 0.461599
  0.362948 0.256361 0.029788 0.752275
  0.188575 0.416630 -1.976225 -0.596692
  0.827757 0.693583 1.406935 0.741705
  0.246100 0.292584 0.548336 -1.327320
  0.506447 0.335160 -0.452394 0.009585
  0.668925 0.256669 -1.982428 -1.126561
  0.689833 0.915241 1.097627 -0.609799
  0.284344 0.449627 -0.565085 -0.747036
  0.010862 0.760254 -1.072496 0.004007
  0.651128 0.123783 1.031898 -1.814405
  0.363051 0.875138 0.925552 0.718565
  0.837424 0.967962 0.521456 0.457152
  0.180730 0.651808 -0.378138 -0.844065
  0.086205 0.295352 0.396898 0.622509
  0.565168 0.606960 -0.752555 -0.507856
  0.336579 0.388274 0.316276 -0.666111
  0.217992 0.946886 -1.803634 1.109739
  0.746515 0.311518 1.139041 -1.356985
  0.336778 0.847038 -0.896206 0.270568
  0.393926 0.081721 -1.258560 0.639347
  0.895343 0.627858 0.165040 -2.381412
  0.129037 0.783804 1.476091 -0.458507
  0.489925 0.601355 1.288447 -0.271228
  0.503244 0.949113 -1.505649 0.514582
  0.805665 0.014611 0.284869 -0.698510
  0.077742 0.979055 0.757493 2.216110
  0.066250 0.562298 1.425375 -1.055969
  0.054207 0.186271 0.316730 -0.161909
  0.792371 0.951103 0.267476 2.330684
  0.425039 0.097692 -1.345903 -0.023323
  0.621114 0.162397 -0.195161 1.706072
  0.402649 0.417898 0.078464 -1.215361
  0.635594 0.792492 -1.602616 0.430151
  0.795626 0.595951 -0.063377 0.279777
  0.409969 0.354485 -1.006792 -0.932578
  0.301081 0.356118 -1.187873 0.088755
  0.593160 0.916022 2.508734 0.333474
  0.409066 0.463826 -0.790506 0.789529
  0.648228 0.004994 -0.516498 0.297719
  0.446476 0.017524 0.305890 1.175447
  0.159040 0.386398 0.436623 0.522280
  0.821285 0.504531 0.301189 0.149649
  0.415275 0.743789 -0.509088 -0.726227
  0.797138 0.864260 -0.989717 -0.260697
  0.556883 0.706508 1.036211 -0.478599
  0.484166 0.595108 2.972912 -0.392310
  0.295895 0.383465 -1.260414 0.390728
  0.170366 0.633191 -0.280791 1.101620
  0.480334 0.347194 -0.142159 0.052246
  0.177081 0.499196 -0.579043 -0.678657
  0.673964 0.703195 -1.327134 1.255241
  0.963809 0.686497 1.219774 -0.243275
  0.804557 0.055212 -0.070002 0.901443
  0.394326 0.148287 0.783190 0.120525
  0.742914 0.208986 0.343806 0.732274
  0.766339 0.235592 0.346915 -0.808147
  0.211599 0.428892 -0.985021 0.943801
  0.052140 0.214063 1.138931 -1.777849
  0.588488 0.745777 -1.270736 -0.072337
  0.946274 0.416398 -0.373083 0.358098
  0.405629 0.100280 1.095379 -1.018247
  0.300279 0.649535 0.647319 -1.405967
  0.692584 0.337890 -0.269272 1.079816
  0.216941 0.380363 -1.089264 -0.631334
  0.497914 0.683237 1.645972 -0.042770
  0.752699 0.925999 0.766196 -1.372668
  0.702543 0.272046 0.919483 -0.592606
  0.279187 0.079167 -0.157437 0.202402
  0.972900 0.783292 -0.398040 1.717229
  0.768212 0.587868 0.589895 -0.265781
  0.244128 0.885040 0.480650 -0.064618
  0.855751 0.036300 1.541401 1.203037
  0.333751 0.740518 -0.810549 1.373710
  0.767589 0.174791 0.368128 0.532825
  0.505916 0.684025 -1.403053 -0.062127
  0.282467 0.695960 -1.789698 1.435369
  0.549726 0.139461 -0.317663 -0.846920
  0.385991 0.509087 0.684604 0.665993
  0.403688 0.185055 2.126480 0.034268
  0.478362 0.029966 -0.769914 1.611041
  0.055637 0.842430 0.185844 -1.691511
  0.962975 0.528659 0.016460 0.604162
  0.077059 0.390230 1.725629 0.444693
  0.649245 0.617462 -1.615724 0.824370
  0.780184 0.649889 -0.632081 -0.517481
  0.057520 0.092894 -1.268777 -0.540733
  0.890333 0.776875 -0.790884 0.319477
  0.179372 0.599583 0.907151 -0.605736
  0.538059 0.775970 -0.179845 0.426158
  0.839599 0.623326 0.325401 2.793074
  0.233487 0.293062 -0.022352 -0.622433
  0.540279 0.568477 -0.125260 -0.948255
  0.819026 0.045167 0.788939 0.867689
  0.414020 0.123167 -0.702701 -2.029330
  0.710562 0.462965 -0.380912 0.045453
  0.925415 0.831502 0.515913 0.015853
  0.074740 0.981869 0.386764 0.020318
  0.997714 0.527024 0.728175 0.452223
  0.507976 0.267132 0.242616 0.317268
  0.286492 0.611170 0.669165 -1.422248
  0.776231 0.385013 0.544039 0.229279
  0.453305 0.685346 0.954211 -0.271316
  0.843220 0.123052 0.318043 -0.332586
  0.839202 0.377918 0.402394 0.967114
  0.546835 0.279376 -0.242786 -0.990281
  0.987057 0.666836 1.237289 -0.295343
  0.118030 0.514702 0.896302 0.478605
  0.801327 0.481516 0.121718 -1.023787
  0.906739 0.768654 0.019643 -0.528422
  0.963941 0.553276 0.539233 0.225660
  0.290502 0.540401 -0.409078 1.366066
  0.530638 0.101106 0.372651 0.499559
  0.971778 0.001369 -0.005224 0.480487
  0.809043 0.952751 -1.071035 1.127105
  0.045005 0.175098 -0.972972 0.365334
  0.063457 0.518366 -0.394043 -1.206533
  0.627520 0.422491 0.293719 -0.996270
  0.201268 0.239657 -0.027862 -0.831952
  0.714166 0.381411 0.128469 -0.400483
  0.414206 0.457100 0.006546 0.861807
  0.113643 0.907653 -0.868154 -1.304518
  0.709094 0.811200 0.154316 -0.121972
  0.230256 0.193734 1.734759 0.168263
  0.881360 0.037708 0.419709 -1.831205
  0.369555 0.084654 -0.326184 0.912374
  0.770345 0.951400 0.167315 -0.466728
  0.448818 0.320294 -0.446488 0.018791
  0.130559 0.181727 -0.955360 -1.093709
  0.069368 0.897242 -0.433701 0.069449
  0.522735 0.018150 0.089669 0.003435
  0.440326 0.742899 1.199149 1.280007
  0.408932 0.110470 -0.870659 -0.032663
  0.021080 0.846884 -0.567258 0.182356
  0.922711 0.916800 0.729904 -0.002819
  0.758102 0.633516 0.880816 -2.356156
  0.182887 0.388872 0.040521 -0.697046
  0.643904 0.107326 1.247589 -2.686761
  0.078858 0.042977 0.389934 0.312985
  0.690526 0.657397 0.193885 0.570420
  0.953701 0.526617 1.547544 -2.016029
  0.977040 0.748796 0.558178 -1.211652
  0.634779 0.798307 -1.554040 -1.226312
  0.005821 0.443084 0.754387 1.229049
  0.781636 0.363536 -0.138735 2.573122
  0.112546 0.715393 -0.484650 -0.788187
  0.774032 0.534928 -1.168656 0.145680
  0.873057 0.839177 1.219879 0.646194
  0.345542 0.622886 0.946436 0.245540
  0.342775 0.167201 -2.146591 1.364868
  0.218721 0.381966 -0.721677 1.501234
  0.567500 0.679947 -0.334145 1.414921
  0.226406 0.258915 0.372422 -1.621336
  0.375330 0.346491 0.120964 -0.480586
  0.581284 0.120382 0.022794 0.029932
  0.107038 0.376655 1.278357 -0.185349
  0.327386 0.105035 1.002122 0.594912
  0.466650 0.865713 0.373411 -0.345869
  0.099328 0.758097 -0.580434 0.593643
  0.536457 0.273964 -0.780734 3.523849
  0.201663 0.453420 0.660069 -0.598585
  0.498621 0.337663 0.305199 0.699635
  0.968387 0.100879 1.512369 -0.449555
  0.378576 0.463514 0.482811 -1.460825
  0.745229 0.518955 0.794256 -0.465320
  0.455875 0.399491 -0.135519 0.242318
  0.277139 0.578134 -0.847930 -1.030180
  0.679130 0.196126 0.409405 0.082079
  0.611804 0.731936 -0.392087 -0.945519
  0.677396 0.417018 0.045180 0.020966
  0.806747 0.606376 -1.414712 0.290204
  0.137925 0.845872 0.511310 -0.508250
  0.859757 0.627412 1.138719 0.727773
  0.246362 0.203845 -0.734564 0.060626
  0.021515 0.230120 -1.150915 1.450256
  0.883094 0.008462 -0.439967 1.993792
  0.643362 0.560780 -1.692410 -0.421933
  0.187612 0.091713 -0.979799 -0.033218
  0.060239 0.714233 -0.695635 -0.742592
  0.491389 0.798866 -1.803453 1.258038
  0.891667 0.919637 -0.800177 1.728459
  0.009273 0.557819 0.132796 0.108136
  0.780447 0.763008 -0.375456 2.079488
  0.267495 0.504425 0.548135 -1.052294
  0.734984 0.894230 0.643734 -1.396300
  0.547438 0.352023 1.076238 -1.689936
  0.223716 0.019115 0.860775 -0.136384
  0.442165 0.644888 0.351500 0.850534
  0.561695 0.268542 0.387615 0.713509
  0.270618 0.712953 -1.637235 -0.518783
  0.065262 0.630845 1.534562 -1.037823
  0.339238 0.294240 -0.131062 0.812624
  0.677726 0.949285 0.918354 -0.222006
  0.673387 0.417051 0.545983 0.142093
  0.394627 0.973270 0.697406 1.212012
  0.200458 0.238763 2.069645 1.112450
  0.608859 0.026709 -0.455433 0.624376
  0.893556 0.724367 1.657513 1.051047
  0.087932 0.807759 -0.219846 1.243829
  0.808967 0.912373 -1.250007 -1.409948
  0.171756 0.525617 -1.710662 -1.246446
  0.895578 0.122453 0.626670 -0.162716
  0.699806 0.576160 -0.504452 0.343787
  0.967233 0.635864 -0.308254 0.391626
  0.468076 0.338725 -0.339025 0.402577
  0.828650 0.338038 -0.073104 -2.037838
  0.292451 0.796817 -1.392916 -0.775847
  0.222272 0.597549 1.099645 -0.233018
  0.579616 0.425610 1.385771 0.895915
  0.718440 0.399827 -0.634631 -1.796652
  0.019222 0.168940 -2.400204 0.562776
  0.520190 0.102574 -0.918564 -0.125273
  0.647430 0.127407 -0.583616 -1.230847
  0.871493 0.048471 0.380576 1.386232
  0.069294 0.507925 1.139750 0.528132
  0.977701 0.330971 -1.746440 0.623192
  0.004707 0.034329 -1.177350 0.592790
  0.546284 0.127816 -1.073458 0.645171
  0.876612 0.937411 1.160183 -0.118463
  0.174253 0.458511 -1.137121 -0.977701
  0.469242 0.598397 0.327449 0.794573
  0.364691 0.698185 -0.877511 -0.392450
  0.929093 0.453589 -0.733173 -0.368733
  0.783675 0.336522 -0.032573 1.028887
  0.753709 0.228090 -0.269673 1.978597
  0.563394 0.917090 -0.818272 0.628834
  0.686532 0.308002 -0.309467 0.697516
  0.844447 0.379300 -0.111035 -0.341742
  0.706931 0.601066 -0.560167 -0.271720
  0.921925 0.976801 0.123554 0.377568
  0.244210 0.654507 1.062247 0.065313
  0.694084 0.920035 -0.848051 0.274330
  0.036614 0.207610 -0.725009 1.345167
  0.179547 0.141131 -0.469297 1.837889
  0.388171 0.502535 -0.300057 -1.546961
  0.311124 0.247367 1.830805 -0.541972
  0.522494 0.006018 0.382749 0.627660
  0.760623 0.128260 0.177474 0.565656
  0.792286 0.374449 1.149162 -1.875725
  0.369804 0.234589 0.728183 -1.461126
  0.513522 0.178075 -0.285045 -1.485745
  0.168811 0.430934 -0.496078 0.299058
  0.834467 0.677790 0.171415 1.000059
  0.841829 0.594461 -0.282018 0.350428
  0.312516 0.897197 -2.038051 -0.414969
  0.487696 0.042369 0.479916 -0.905220
  0.347552 0.076624 -0.250598 0.587914
  0.911354 0.651891 -0.370590 -0.302872
  0.041508 0.063640 -0.947183 -0.452062
  0.575005 0.079971 -1.667417 1.324866
  0.603851 0.827979 0.041454 1.303720
  0.197783 0.214599 -0.341926 -1.754730
  0.859989 0.280130 -0.065952 2.000458
  0.187670 0.529988 -0.015217 -1.586104
  0.696211 0.532736 0.865217 -0.910538
  0.435037 0.307308 1.685499 -0.956608
  0.169328 0.303606 -0.773192 1.778926
  0.531317 0.992848 -1.673926 1.866464
  0.533853 0.540506 1.075523 -0.433019
  0.449701 0.584935 0.625172 2.164625
  0.749021 0.261552 0.243077 -1.051218
  0.860433 0.369142 -0.334373 -0.220609
  0.361377 0.581682 0.950605 -0.375564
  0.799333 0.889625 1.971456 -0.375186
  0.172450 0.788986 2.302364 -1.196605
  0.155002 0.460522 -1.170281 -0.216940
  0.552715 0.019115 1.033992 1.383078
  0.729244 0.127356 0.367684 -1.942914
  0.190619 0.013844 0.614839 0.353490
  0.909036 0.220865 -1.078901 0.681806
  0.853590 0.673992 0.351958 0.174067
  0.997818 0.534342 1.015968 -0.546145
  0.039982 0.622938 -0.259309 0.297965
  0.195052 0.680040 -0.813547 0.934516
  0.891990 0.708008 1.180357 0.384784
  0.960835 0.372122 0.160145 0.309673
  0.993252 0.941071 0.078162 -0.243466
  0.443485 0.095284 0.976056 -0.728831
  0.187583 0.382480 -0.794001 -0.257930
  0.644348 0.657196 0.687266 0.214586
  0.343525 0.267776 0.978684 0.112944
  0.295942 0.338576 1.301025 0.631980
  0.630362 0.726002 -0.372319 -0.124888
  0.322228 0.564779 0.515178 -1.175084
  0.890115 0.142852 1.247658 0.312960
  0.960903 0.056007 1.490354 -0.474932
  0.429118 0.619751 0.262672 0.808459
  0.905146 0.175612 -0.697819 0.654472
  0.977794 0.967282 0.166588 0.626882
  0.476449 0.703586 -0.147581 -0.469844
  0.763666 0.263952 1.504729 0.931411
  0.530462 0.002296 -0.543207 1.884634
  0.093983 0.526737 0.295178 -2.509505
  0.118880 0.314635 -0.890457 0.410601
  0.294210 0.118595 -1.693975 -0.895792
  0.110474 0.843012 0.572693 1.964475
  0.182582 0.032717 -1.549467 0.773596
  0.837450 0.588752 -1.330971 -1.042636
  0.301245 0.005883 -1.221928 -0.605283
  0.564239 0.678413 0.938036 -0.638778
  0.417550 0.177715 0.243663 0.450387
  0.921321 0.357688 -0.023519 1.979617
  0.870053 0.924696 -1.022713 -1.929061
  0.397197 0.769913 1.354262 -0.682077
  0.180155 0.171547 -0.390507 -0.539335
  0.857913 0.692718 -1.101788 0.600262
  0.789531 0.209061 -0.687143 -0.483951
  0.335037 0.237993 1.046377 0.340504
  0.153067 0.976734 0.141822 0.751340
  0.222861 0.774031 0.266783 0.824209
  0.396664 0.260082 0.924557 -0.280903
  0.874211 0.846253 0.708727 0.982953
  0.433904 0.357618 0.539710 0.109790
  0.141120 0.029469 -0.329954 0.346009
  0.559341 0.534057 1.100942 0.871615
  0.390801 0.722773 -0.866996 0.413902
  0.447260 0.664013 -2.090461 -0.585723
  0.538914 0.998312 0.720121 0.876408
  0.218816 0.802043 -1.738822 -1.560236
  0.832319 0.378506 0.509696 -0.168978
  0.375723 0.667369 -1.124055 -0.222741
  0.986270 0.430984 -1.648513 -1.245829
  0.911576 0.222808 0.299951 -0.453651
  0.094959 0.275638 -1.178067 -0.446948
  0.363625 0.054878 0.195218 -2.150501
  0.335077 0.028038 0.541776 -1.420616
  0.908293 0.431715 1.812265 0.508125
  0.207338 0.823440 -2.369917 0.003269
  0.691099 0.358859 -1.429048 0.861302
  0.170733 0.200385 -1.191075 -0.978550
  0.134667 0.854077 -1.658971 -0.297245
  0.847314 0.304108 -0.359490 1.274324
  0.203006 0.483991 -0.630402 -1.612001
  0.710531 0.804271 0.466099 -0.843674
  0.384181 0.680072 -1.024829 -0.100955
  0.344524 0.669703 2.817459 -0.130198
  0.241204 0.361128 0.828868 1.043081
  0.012558 0.014764 0.327281 0.345575
  0.278478 0.830973 0.585980 0.427757
  0.083458 0.940731 0.953960 -1.155962
  0.905092 0.487092 -0.197966 -0.168841
  0.199652 0.903208 0.714906 -1.153764
  0.591291 0.126895 1.279088 0.826077
  0.785181 0.472854 -1.601094 -0.941823
  0.930823 0.772033 -0.495223 0.339234
  0.006812 0.811204 -0.092448 -0.447956
  0.641584 0.292399 1.567900 1.261995
  0.084816 0.123276 0.171713 0.002912
  0.075345 0.200160 0.027344 0.605176
  0.005089 0.595672 -0.132401 0.135510
  0.211015 0.966574 -0.161882 1.571197
  0.179206 0.893154 -0.836828 0.670754
  0.274359 0.933219 0.847687 -1.634324
  0.951287 0.179883 -0.711631 3.047081
  0.316837 0.414839 -1.060515 -0.553105
  0.280914 0.193795 0.477944 0.113475
  0.603919 0.570398 -2.314294 -1.000599
  0.343701 0.013454 1.517332 -0.118293
  0.858941 0.830829 -0.481958 -0.976501
  0.549516 0.971728 -0.775457 0.597718
  0.338585 0.140236 -0.767476 1.122730
  0.200736 0.028227 0.005865 -0.422878
  0.052548 0.046591 0.959323 1.191546
  0.275495 0.110866 -0.711495 1.431703
  0.874748 0.550198 -0.264141 0.971960
  0.560811 0.952239 -0.587107 0.005403
  0.543737 0.995705 1.130793 -0.747114
  0.346043 0.374866 -0.565584 -0.479476
  0.903058 0.084730 0.310141 2.961928
  0.961013 0.605467 -0.639670 0.476329
  0.298007 0.166334 0.467304 -0.060313
  0.957539 0.312658 0.023560 -0.673770
  0.815045 0.891682 -0.231166 -0.095249
  0.474366 0.794763 -0.550411 0.825780
  0.562963 0.948172 0.275017 -0.288562
  0.194580 0.245727 0.082650 0.334152
  0.532098 0.931519 1.545129 0.431707
  0.066188 0.788877 0.983119 1.229032
  0.302807 0.381187 0.263853 -1.408685
  0.052252 0.373782 -0.162551 0.616657
  0.572650 0.847928 0.423052 0.967900
  0.926738 0.800792 0.441680 -0.773876
  0.885368 0.256917 -0.752866 -1.463384
  0.063767 0.369445 1.515735 0.733210
  0.537689 0.151457 -0.448524 -0.522170
  0.205330 0.994925 0.765499 1.131376
  0.271662 0.622651 1.731378 0.578889
  0.576936 0.359500 -0.959836 0.323430
  0.233155 0.601921 -0.714476 0.251221
  0.511645 0.960692 0.366467 -0.372460
  0.976364 0.416558 1.603752 -1.205138
  0.035010 0.326022 1.315847 -0.593917
  0.070450 0.601328 -0.427080 -0.194937
  0.732474 0.199114 -0.128965 0.337900
  0.009876 0.114079 0.539635 -0.120915
  0.162264 0.181254 0.032810 -1.602667
  0.948811 0.434282 -0.602377 -0.384315
  0.297922 0.566357 -0.126783 -2.278066
  0.012263 0.332282 1.349933 -0.486867
  0.976353 0.200518 -2.636222 0.061053
  0.358882 0.756949 -1.299210 -1.841958
  0.867911 0.268550 0.726256 -0.046515
  0.771828 0.348193 -0.494102 -0.519986
  0.576222 0.321495 0.518459 -1.856828
  0.802439 0.141281 0.502911 0.968692
  0.524142 0.722912 -0.223169 -0.387553
  0.816561 0.930233 -0.344799 1.509818
  0.531941 0.994645 0.026866 0.139563
  0.870339 0.036266 -1.294497 -0.619424
  0.525879 0.871612 -0.707403 -0.029932
  0.934964 0.361232 0.817030 1.767201
  0.368131 0.301406 0.858153 -0.398797
  0.039356 0.555174 -0.359113 -0.448723
  0.779639 0.783891 0.127410 2.141723
  0.865330 0.049333 -0.167626 -2.790371
  0.572056 0.076518 0.366801 -0.705308
  0.180925 0.604511 -0.426589 -0.727318
  0.589981 0.029081 0.294770 1.080118
  0.473184 0.240536 1.509909 -0.490758
  0.892672 0.876479 0.462699 -0.466072
  0.064417 0.229740 -0.333663 -1.957664
  0.541699 0.627571 0.012080 -1.657307
  0.144007 0.344653 -0.632569 1.879293
  0.954339 0.522445 0.366375 -1.816450
  0.910786 0.675020 -0.611576 -0.272565
  0.299315 0.755305 1.235430 -1.347021
  0.482145 0.844525 0.024670 -0.020241
  0.491381 0.325826 -0.150145 -0.100312
  0.777625 0.045199 -0.255183 2.278126
  0.364837 0.018695 -0.812247 0.909087
  0.829619 0.922812 -1.811734 -2.375000
  0.292040 0.245475 -1.121861 0.536727
  0.380932 0.477429 1.870248 -0.730652
  0.874118 0.636579 1.043465 -0.548474
  0.714586 0.495596 -0.594075 0.515412
  0.325352 0.105304 -1.105197 -0.186292
  0.554598 0.517772 0.396061 -1.317380
  0.871329 0.694838 0.829411 1.225001
  0.481758 0.616367 0.100599 -0.571832
  0.692218 0.226252 1.383190 0.307999
  0.073768 0.978202 0.076635 -0.165910
  0.405130 0.612652 -0.840753 -2.148452
  0.585969 0.870579 0.488571 0.339932
  0.038701 0.990616 1.456130 1.152337
  0.350895 0.537693 1.101537 1.696994
  0.962168 0.721511 0.290960 -2.212914
  0.908553 0.108043 1.322512 -1.033341
  0.316254 0.304891 -0.511713 1.080758
  0.967314 0.159348 -1.833406 0.695096
  0.056807 0.506613 -0.414358 -0.426435
  0.400772 0.947826 0.140323 -0.528459
  0.568865 0.531404 0.385894 -0.081216
  0.259199 0.510859 -0.488136 0.497738
  0.433884 0.936184 -0.241222 0.922332
  0.467435 0.900345 1.398599 1.733104
  0.223731 0.286951 0.005860 2.311723
  0.475043 0.213283 -1.752223 -0.736932
  0.183433 0.529621 -1.025828 -1.453864
  0.625809 0.559228 -0.114353 -0.979086
  0.437823 0.745139 0.428754 -0.281407
  0.884519 0.126833 -0.972513 -0.144125
  0.062719 0.211902 -0.822657 -1.261442
  0.991504 0.011787 0.284947 -0.540188
  0.475282 0.783527 -0.657325 1.602633
  0.344322 0.190071 -1.821350 -0.134492
  0.701591 0.871971 -2.095057 -0.707578
  0.935307 0.006753 0.425134 -0.458208
  0.143938 0.529114 0.731896 -0.113353
  0.444924 0.225294 0.113741 0.245935
  0.389371 0.026481 0.565575 0.319466
